threshold,tp,fp,tn,fn,false_acceptance_rate,false_rejection_rate,precision,recall,specificity,f1,balanced_accuracy,g_mean,coverage,accepted_critical_failures_confirmed,accepted_failures_worst_case_critical,accepted_fail_case_ids,far_ci95_lower_two_sided,far_ci95_upper_two_sided,far_upper_95_one_sided,precision_ci95_lower,precision_ci95_upper,fixed_cv_f1_std,fixed_cv_recall_std,fixed_cv_far_compliance_rate
0.336,14,1,13,0,0.07142857142857142,0.0,0.9333333333333333,1.0,0.9285714285714286,0.9655172413793104,0.9642857142857143,0.9636241116594315,0.5357142857142857,,1,unsupported_mixed_extra_claim,0.001806780659125388,0.3386844899318212,0.29673423894887474,0.6805154334216966,0.9983135697586473,0.06255511855270404,0.0,0.8
0.337,14,1,13,0,0.07142857142857142,0.0,0.9333333333333333,1.0,0.9285714285714286,0.9655172413793104,0.9642857142857143,0.9636241116594315,0.5357142857142857,,1,unsupported_mixed_extra_claim,0.001806780659125388,0.3386844899318212,0.29673423894887474,0.6805154334216966,0.9983135697586473,0.06255511855270404,0.0,0.8
0.338,14,1,13,0,0.07142857142857142,0.0,0.9333333333333333,1.0,0.9285714285714286,0.9655172413793104,0.9642857142857143,0.9636241116594315,0.5357142857142857,,1,unsupported_mixed_extra_claim,0.001806780659125388,0.3386844899318212,0.29673423894887474,0.6805154334216966,0.9983135697586473,0.06255511855270404,0.0,0.8
0.339,14,1,13,0,0.07142857142857142,0.0,0.9333333333333333,1.0,0.9285714285714286,0.9655172413793104,0.9642857142857143,0.9636241116594315,0.5357142857142857,,1,unsupported_mixed_extra_claim,0.001806780659125388,0.3386844899318212,0.29673423894887474,0.6805154334216966,0.9983135697586473,0.06255511855270404,0.0,0.8
0.34,14,1,13,0,0.07142857142857142,0.0,0.9333333333333333,1.0,0.9285714285714286,0.9655172413793104,0.9642857142857143,0.9636241116594315,0.5357142857142857,,1,unsupported_mixed_extra_claim,0.001806780659125388,0.3386844899318212,0.29673423894887474,0.6805154334216966,0.9983135697586473,0.06255511855270404,0.0,0.8
0.341,14,1,13,0,0.07142857142857142,0.0,0.9333333333333333,1.0,0.9285714285714286,0.9655172413793104,0.9642857142857143,0.9636241116594315,0.5357142857142857,,1,unsupported_mixed_extra_claim,0.001806780659125388,0.3386844899318212,0.29673423894887474,0.6805154334216966,0.9983135697586473,0.06255511855270404,0.0,0.8
0.342,14,1,13,0,0.07142857142857142,0.0,0.9333333333333333,1.0,0.9285714285714286,0.9655172413793104,0.9642857142857143,0.9636241116594315,0.5357142857142857,,1,unsupported_mixed_extra_claim,0.001806780659125388,0.3386844899318212,0.29673423894887474,0.6805154334216966,0.9983135697586473,0.06255511855270404,0.0,0.8
0.343,14,1,13,0,0.07142857142857142,0.0,0.9333333333333333,1.0,0.9285714285714286,0.9655172413793104,0.9642857142857143,0.9636241116594315,0.5357142857142857,,1,unsupported_mixed_extra_claim,0.001806780659125388,0.3386844899318212,0.29673423894887474,0.6805154334216966,0.9983135697586473,0.06255511855270404,0.0,0.8
0.344,14,1,13,0,0.07142857142857142,0.0,0.9333333333333333,1.0,0.9285714285714286,0.9655172413793104,0.9642857142857143,0.9636241116594315,0.5357142857142857,,1,unsupported_mixed_extra_claim,0.001806780659125388,0.3386844899318212,0.29673423894887474,0.6805154334216966,0.9983135697586473,0.06255511855270404,0.0,0.8
0.345,14,1,13,0,0.07142857142857142,0.0,0.9333333333333333,1.0,0.9285714285714286,0.9655172413793104,0.9642857142857143,0.9636241116594315,0.5357142857142857,,1,unsupported_mixed_extra_claim,0.001806780659125388,0.3386844899318212,0.29673423894887474,0.6805154334216966,0.9983135697586473,0.06255511855270404,0.0,0.8
0.346,14,1,13,0,0.07142857142857142,0.0,0.9333333333333333,1.0,0.9285714285714286,0.9655172413793104,0.9642857142857143,0.9636241116594315,0.5357142857142857,,1,unsupported_mixed_extra_claim,0.001806780659125388,0.3386844899318212,0.29673423894887474,0.6805154334216966,0.9983135697586473,0.06255511855270404,0.0,0.8
0.347,14,1,13,0,0.07142857142857142,0.0,0.9333333333333333,1.0,0.9285714285714286,0.9655172413793104,0.9642857142857143,0.9636241116594315,0.5357142857142857,,1,unsupported_mixed_extra_claim,0.001806780659125388,0.3386844899318212,0.29673423894887474,0.6805154334216966,0.9983135697586473,0.06255511855270404,0.0,0.8
0.348,14,1,13,0,0.07142857142857142,0.0,0.9333333333333333,1.0,0.9285714285714286,0.9655172413793104,0.9642857142857143,0.9636241116594315,0.5357142857142857,,1,unsupported_mixed_extra_claim,0.001806780659125388,0.3386844899318212,0.29673423894887474,0.6805154334216966,0.9983135697586473,0.06255511855270404,0.0,0.8
0.349,14,1,13,0,0.07142857142857142,0.0,0.9333333333333333,1.0,0.9285714285714286,0.9655172413793104,0.9642857142857143,0.9636241116594315,0.5357142857142857,,1,unsupported_mixed_extra_claim,0.001806780659125388,0.3386844899318212,0.29673423894887474,0.6805154334216966,0.9983135697586473,0.06255511855270404,0.0,0.8
0.35,14,1,13,0,0.07142857142857142,0.0,0.9333333333333333,1.0,0.9285714285714286,0.9655172413793104,0.9642857142857143,0.9636241116594315,0.5357142857142857,,1,unsupported_mixed_extra_claim,0.001806780659125388,0.3386844899318212,0.29673423894887474,0.6805154334216966,0.9983135697586473,0.06255511855270404,0.0,0.8
0.351,14,1,13,0,0.07142857142857142,0.0,0.9333333333333333,1.0,0.9285714285714286,0.9655172413793104,0.9642857142857143,0.9636241116594315,0.5357142857142857,,1,unsupported_mixed_extra_claim,0.001806780659125388,0.3386844899318212,0.29673423894887474,0.6805154334216966,0.9983135697586473,0.06255511855270404,0.0,0.8
0.352,14,1,13,0,0.07142857142857142,0.0,0.9333333333333333,1.0,0.9285714285714286,0.9655172413793104,0.9642857142857143,0.9636241116594315,0.5357142857142857,,1,unsupported_mixed_extra_claim,0.001806780659125388,0.3386844899318212,0.29673423894887474,0.6805154334216966,0.9983135697586473,0.06255511855270404,0.0,0.8
0.353,14,1,13,0,0.07142857142857142,0.0,0.9333333333333333,1.0,0.9285714285714286,0.9655172413793104,0.9642857142857143,0.9636241116594315,0.5357142857142857,,1,unsupported_mixed_extra_claim,0.001806780659125388,0.3386844899318212,0.29673423894887474,0.6805154334216966,0.9983135697586473,0.06255511855270404,0.0,0.8
0.354,14,1,13,0,0.07142857142857142,0.0,0.9333333333333333,1.0,0.9285714285714286,0.9655172413793104,0.9642857142857143,0.9636241116594315,0.5357142857142857,,1,unsupported_mixed_extra_claim,0.001806780659125388,0.3386844899318212,0.29673423894887474,0.6805154334216966,0.9983135697586473,0.06255511855270404,0.0,0.8
0.355,14,1,13,0,0.07142857142857142,0.0,0.9333333333333333,1.0,0.9285714285714286,0.9655172413793104,0.9642857142857143,0.9636241116594315,0.5357142857142857,,1,unsupported_mixed_extra_claim,0.001806780659125388,0.3386844899318212,0.29673423894887474,0.6805154334216966,0.9983135697586473,0.06255511855270404,0.0,0.8
0.356,14,1,13,0,0.07142857142857142,0.0,0.9333333333333333,1.0,0.9285714285714286,0.9655172413793104,0.9642857142857143,0.9636241116594315,0.5357142857142857,,1,unsupported_mixed_extra_claim,0.001806780659125388,0.3386844899318212,0.29673423894887474,0.6805154334216966,0.9983135697586473,0.06255511855270404,0.0,0.8
0.357,14,1,13,0,0.07142857142857142,0.0,0.9333333333333333,1.0,0.9285714285714286,0.9655172413793104,0.9642857142857143,0.9636241116594315,0.5357142857142857,,1,unsupported_mixed_extra_claim,0.001806780659125388,0.3386844899318212,0.29673423894887474,0.6805154334216966,0.9983135697586473,0.06255511855270404,0.0,0.8
0.358,14,1,13,0,0.07142857142857142,0.0,0.9333333333333333,1.0,0.9285714285714286,0.9655172413793104,0.9642857142857143,0.9636241116594315,0.5357142857142857,,1,unsupported_mixed_extra_claim,0.001806780659125388,0.3386844899318212,0.29673423894887474,0.6805154334216966,0.9983135697586473,0.06255511855270404,0.0,0.8
0.359,14,1,13,0,0.07142857142857142,0.0,0.9333333333333333,1.0,0.9285714285714286,0.9655172413793104,0.9642857142857143,0.9636241116594315,0.5357142857142857,,1,unsupported_mixed_extra_claim,0.001806780659125388,0.3386844899318212,0.29673423894887474,0.6805154334216966,0.9983135697586473,0.06255511855270404,0.0,0.8
0.36,14,1,13,0,0.07142857142857142,0.0,0.9333333333333333,1.0,0.9285714285714286,0.9655172413793104,0.9642857142857143,0.9636241116594315,0.5357142857142857,,1,unsupported_mixed_extra_claim,0.001806780659125388,0.3386844899318212,0.29673423894887474,0.6805154334216966,0.9983135697586473,0.06255511855270404,0.0,0.8
0.361,14,1,13,0,0.07142857142857142,0.0,0.9333333333333333,1.0,0.9285714285714286,0.9655172413793104,0.9642857142857143,0.9636241116594315,0.5357142857142857,,1,unsupported_mixed_extra_claim,0.001806780659125388,0.3386844899318212,0.29673423894887474,0.6805154334216966,0.9983135697586473,0.06255511855270404,0.0,0.8
0.362,14,1,13,0,0.07142857142857142,0.0,0.9333333333333333,1.0,0.9285714285714286,0.9655172413793104,0.9642857142857143,0.9636241116594315,0.5357142857142857,,1,unsupported_mixed_extra_claim,0.001806780659125388,0.3386844899318212,0.29673423894887474,0.6805154334216966,0.9983135697586473,0.06255511855270404,0.0,0.8
0.363,14,1,13,0,0.07142857142857142,0.0,0.9333333333333333,1.0,0.9285714285714286,0.9655172413793104,0.9642857142857143,0.9636241116594315,0.5357142857142857,,1,unsupported_mixed_extra_claim,0.001806780659125388,0.3386844899318212,0.29673423894887474,0.6805154334216966,0.9983135697586473,0.06255511855270404,0.0,0.8
0.364,14,1,13,0,0.07142857142857142,0.0,0.9333333333333333,1.0,0.9285714285714286,0.9655172413793104,0.9642857142857143,0.9636241116594315,0.5357142857142857,,1,unsupported_mixed_extra_claim,0.001806780659125388,0.3386844899318212,0.29673423894887474,0.6805154334216966,0.9983135697586473,0.06255511855270404,0.0,0.8
0.365,14,1,13,0,0.07142857142857142,0.0,0.9333333333333333,1.0,0.9285714285714286,0.9655172413793104,0.9642857142857143,0.9636241116594315,0.5357142857142857,,1,unsupported_mixed_extra_claim,0.001806780659125388,0.3386844899318212,0.29673423894887474,0.6805154334216966,0.9983135697586473,0.06255511855270404,0.0,0.8
0.366,14,1,13,0,0.07142857142857142,0.0,0.9333333333333333,1.0,0.9285714285714286,0.9655172413793104,0.9642857142857143,0.9636241116594315,0.5357142857142857,,1,unsupported_mixed_extra_claim,0.001806780659125388,0.3386844899318212,0.29673423894887474,0.6805154334216966,0.9983135697586473,0.06255511855270404,0.0,0.8
0.367,14,1,13,0,0.07142857142857142,0.0,0.9333333333333333,1.0,0.9285714285714286,0.9655172413793104,0.9642857142857143,0.9636241116594315,0.5357142857142857,,1,unsupported_mixed_extra_claim,0.001806780659125388,0.3386844899318212,0.29673423894887474,0.6805154334216966,0.9983135697586473,0.06255511855270404,0.0,0.8
0.368,14,1,13,0,0.07142857142857142,0.0,0.9333333333333333,1.0,0.9285714285714286,0.9655172413793104,0.9642857142857143,0.9636241116594315,0.5357142857142857,,1,unsupported_mixed_extra_claim,0.001806780659125388,0.3386844899318212,0.29673423894887474,0.6805154334216966,0.9983135697586473,0.06255511855270404,0.0,0.8
0.369,14,1,13,0,0.07142857142857142,0.0,0.9333333333333333,1.0,0.9285714285714286,0.9655172413793104,0.9642857142857143,0.9636241116594315,0.5357142857142857,,1,unsupported_mixed_extra_claim,0.001806780659125388,0.3386844899318212,0.29673423894887474,0.6805154334216966,0.9983135697586473,0.06255511855270404,0.0,0.8
0.37,14,1,13,0,0.07142857142857142,0.0,0.9333333333333333,1.0,0.9285714285714286,0.9655172413793104,0.9642857142857143,0.9636241116594315,0.5357142857142857,,1,unsupported_mixed_extra_claim,0.001806780659125388,0.3386844899318212,0.29673423894887474,0.6805154334216966,0.9983135697586473,0.06255511855270404,0.0,0.8
0.371,14,1,13,0,0.07142857142857142,0.0,0.9333333333333333,1.0,0.9285714285714286,0.9655172413793104,0.9642857142857143,0.9636241116594315,0.5357142857142857,,1,unsupported_mixed_extra_claim,0.001806780659125388,0.3386844899318212,0.29673423894887474,0.6805154334216966,0.9983135697586473,0.06255511855270404,0.0,0.8
0.372,14,1,13,0,0.07142857142857142,0.0,0.9333333333333333,1.0,0.9285714285714286,0.9655172413793104,0.9642857142857143,0.9636241116594315,0.5357142857142857,,1,unsupported_mixed_extra_claim,0.001806780659125388,0.3386844899318212,0.29673423894887474,0.6805154334216966,0.9983135697586473,0.06255511855270404,0.0,0.8
0.373,14,1,13,0,0.07142857142857142,0.0,0.9333333333333333,1.0,0.9285714285714286,0.9655172413793104,0.9642857142857143,0.9636241116594315,0.5357142857142857,,1,unsupported_mixed_extra_claim,0.001806780659125388,0.3386844899318212,0.29673423894887474,0.6805154334216966,0.9983135697586473,0.06255511855270404,0.0,0.8
0.374,14,1,13,0,0.07142857142857142,0.0,0.9333333333333333,1.0,0.9285714285714286,0.9655172413793104,0.9642857142857143,0.9636241116594315,0.5357142857142857,,1,unsupported_mixed_extra_claim,0.001806780659125388,0.3386844899318212,0.29673423894887474,0.6805154334216966,0.9983135697586473,0.06255511855270404,0.0,0.8
0.375,14,1,13,0,0.07142857142857142,0.0,0.9333333333333333,1.0,0.9285714285714286,0.9655172413793104,0.9642857142857143,0.9636241116594315,0.5357142857142857,,1,unsupported_mixed_extra_claim,0.001806780659125388,0.3386844899318212,0.29673423894887474,0.6805154334216966,0.9983135697586473,0.06255511855270404,0.0,0.8
0.376,14,1,13,0,0.07142857142857142,0.0,0.9333333333333333,1.0,0.9285714285714286,0.9655172413793104,0.9642857142857143,0.9636241116594315,0.5357142857142857,,1,unsupported_mixed_extra_claim,0.001806780659125388,0.3386844899318212,0.29673423894887474,0.6805154334216966,0.9983135697586473,0.06255511855270404,0.0,0.8
0.377,14,1,13,0,0.07142857142857142,0.0,0.9333333333333333,1.0,0.9285714285714286,0.9655172413793104,0.9642857142857143,0.9636241116594315,0.5357142857142857,,1,unsupported_mixed_extra_claim,0.001806780659125388,0.3386844899318212,0.29673423894887474,0.6805154334216966,0.9983135697586473,0.06255511855270404,0.0,0.8
0.378,14,1,13,0,0.07142857142857142,0.0,0.9333333333333333,1.0,0.9285714285714286,0.9655172413793104,0.9642857142857143,0.9636241116594315,0.5357142857142857,,1,unsupported_mixed_extra_claim,0.001806780659125388,0.3386844899318212,0.29673423894887474,0.6805154334216966,0.9983135697586473,0.06255511855270404,0.0,0.8
0.379,14,1,13,0,0.07142857142857142,0.0,0.9333333333333333,1.0,0.9285714285714286,0.9655172413793104,0.9642857142857143,0.9636241116594315,0.5357142857142857,,1,unsupported_mixed_extra_claim,0.001806780659125388,0.3386844899318212,0.29673423894887474,0.6805154334216966,0.9983135697586473,0.06255511855270404,0.0,0.8
0.38,14,1,13,0,0.07142857142857142,0.0,0.9333333333333333,1.0,0.9285714285714286,0.9655172413793104,0.9642857142857143,0.9636241116594315,0.5357142857142857,,1,unsupported_mixed_extra_claim,0.001806780659125388,0.3386844899318212,0.29673423894887474,0.6805154334216966,0.9983135697586473,0.06255511855270404,0.0,0.8
0.381,14,1,13,0,0.07142857142857142,0.0,0.9333333333333333,1.0,0.9285714285714286,0.9655172413793104,0.9642857142857143,0.9636241116594315,0.5357142857142857,,1,unsupported_mixed_extra_claim,0.001806780659125388,0.3386844899318212,0.29673423894887474,0.6805154334216966,0.9983135697586473,0.06255511855270404,0.0,0.8
0.382,14,1,13,0,0.07142857142857142,0.0,0.9333333333333333,1.0,0.9285714285714286,0.9655172413793104,0.9642857142857143,0.9636241116594315,0.5357142857142857,,1,unsupported_mixed_extra_claim,0.001806780659125388,0.3386844899318212,0.29673423894887474,0.6805154334216966,0.9983135697586473,0.06255511855270404,0.0,0.8
0.383,14,1,13,0,0.07142857142857142,0.0,0.9333333333333333,1.0,0.9285714285714286,0.9655172413793104,0.9642857142857143,0.9636241116594315,0.5357142857142857,,1,unsupported_mixed_extra_claim,0.001806780659125388,0.3386844899318212,0.29673423894887474,0.6805154334216966,0.9983135697586473,0.06255511855270404,0.0,0.8
0.384,14,1,13,0,0.07142857142857142,0.0,0.9333333333333333,1.0,0.9285714285714286,0.9655172413793104,0.9642857142857143,0.9636241116594315,0.5357142857142857,,1,unsupported_mixed_extra_claim,0.001806780659125388,0.3386844899318212,0.29673423894887474,0.6805154334216966,0.9983135697586473,0.06255511855270404,0.0,0.8
0.385,14,1,13,0,0.07142857142857142,0.0,0.9333333333333333,1.0,0.9285714285714286,0.9655172413793104,0.9642857142857143,0.9636241116594315,0.5357142857142857,,1,unsupported_mixed_extra_claim,0.001806780659125388,0.3386844899318212,0.29673423894887474,0.6805154334216966,0.9983135697586473,0.06255511855270404,0.0,0.8
0.386,14,1,13,0,0.07142857142857142,0.0,0.9333333333333333,1.0,0.9285714285714286,0.9655172413793104,0.9642857142857143,0.9636241116594315,0.5357142857142857,,1,unsupported_mixed_extra_claim,0.001806780659125388,0.3386844899318212,0.29673423894887474,0.6805154334216966,0.9983135697586473,0.06255511855270404,0.0,0.8
0.387,14,1,13,0,0.07142857142857142,0.0,0.9333333333333333,1.0,0.9285714285714286,0.9655172413793104,0.9642857142857143,0.9636241116594315,0.5357142857142857,,1,unsupported_mixed_extra_claim,0.001806780659125388,0.3386844899318212,0.29673423894887474,0.6805154334216966,0.9983135697586473,0.06255511855270404,0.0,0.8
0.388,14,1,13,0,0.07142857142857142,0.0,0.9333333333333333,1.0,0.9285714285714286,0.9655172413793104,0.9642857142857143,0.9636241116594315,0.5357142857142857,,1,unsupported_mixed_extra_claim,0.001806780659125388,0.3386844899318212,0.29673423894887474,0.6805154334216966,0.9983135697586473,0.06255511855270404,0.0,0.8
0.389,14,1,13,0,0.07142857142857142,0.0,0.9333333333333333,1.0,0.9285714285714286,0.9655172413793104,0.9642857142857143,0.9636241116594315,0.5357142857142857,,1,unsupported_mixed_extra_claim,0.001806780659125388,0.3386844899318212,0.29673423894887474,0.6805154334216966,0.9983135697586473,0.06255511855270404,0.0,0.8
0.39,14,1,13,0,0.07142857142857142,0.0,0.9333333333333333,1.0,0.9285714285714286,0.9655172413793104,0.9642857142857143,0.9636241116594315,0.5357142857142857,,1,unsupported_mixed_extra_claim,0.001806780659125388,0.3386844899318212,0.29673423894887474,0.6805154334216966,0.9983135697586473,0.06255511855270404,0.0,0.8
0.391,14,1,13,0,0.07142857142857142,0.0,0.9333333333333333,1.0,0.9285714285714286,0.9655172413793104,0.9642857142857143,0.9636241116594315,0.5357142857142857,,1,unsupported_mixed_extra_claim,0.001806780659125388,0.3386844899318212,0.29673423894887474,0.6805154334216966,0.9983135697586473,0.06255511855270404,0.0,0.8
