threshold,n,leakage_groups,tp,fp,tn,fn,technical_far,false_rejection_rate,precision,recall,specificity,f1,balanced_accuracy,g_mean,youden_j,coverage,accepted_high_risk_proxy_failures,group_weighted,fixed_group_cv_f1_std,is_selected
0.35,237,46,118.0,27.0,92.0,0.0,0.226890756302521,0.0,0.8137931034482758,1.0,0.773109243697479,0.8973384030418251,0.8865546218487395,0.8792663098842575,0.7731092436974789,0.6118143459915611,22,False,0.05599861894214062,False
0.351,237,46,118.0,23.0,96.0,0.0,0.19327731092436976,0.0,0.8368794326241135,1.0,0.8067226890756303,0.9111969111969112,0.9033613445378151,0.8981774262781437,0.8067226890756303,0.5949367088607594,18,False,0.04542222792490993,False
0.352,237,46,118.0,23.0,96.0,0.0,0.19327731092436976,0.0,0.8368794326241135,1.0,0.8067226890756303,0.9111969111969112,0.9033613445378151,0.8981774262781437,0.8067226890756303,0.5949367088607594,18,False,0.04542222792490993,False
0.353,237,46,118.0,23.0,96.0,0.0,0.19327731092436976,0.0,0.8368794326241135,1.0,0.8067226890756303,0.9111969111969112,0.9033613445378151,0.8981774262781437,0.8067226890756303,0.5949367088607594,18,False,0.04542222792490993,False
0.354,237,46,118.0,23.0,96.0,0.0,0.19327731092436976,0.0,0.8368794326241135,1.0,0.8067226890756303,0.9111969111969112,0.9033613445378151,0.8981774262781437,0.8067226890756303,0.5949367088607594,18,False,0.04542222792490993,False
0.355,237,46,118.0,23.0,96.0,0.0,0.19327731092436976,0.0,0.8368794326241135,1.0,0.8067226890756303,0.9111969111969112,0.9033613445378151,0.8981774262781437,0.8067226890756303,0.5949367088607594,18,False,0.04542222792490993,False
0.356,237,46,118.0,23.0,96.0,0.0,0.19327731092436976,0.0,0.8368794326241135,1.0,0.8067226890756303,0.9111969111969112,0.9033613445378151,0.8981774262781437,0.8067226890756303,0.5949367088607594,18,False,0.04542222792490993,False
0.357,237,46,118.0,23.0,96.0,0.0,0.19327731092436976,0.0,0.8368794326241135,1.0,0.8067226890756303,0.9111969111969112,0.9033613445378151,0.8981774262781437,0.8067226890756303,0.5949367088607594,18,False,0.04542222792490993,False
0.358,237,46,118.0,23.0,96.0,0.0,0.19327731092436976,0.0,0.8368794326241135,1.0,0.8067226890756303,0.9111969111969112,0.9033613445378151,0.8981774262781437,0.8067226890756303,0.5949367088607594,18,False,0.04542222792490993,False
0.359,237,46,118.0,23.0,96.0,0.0,0.19327731092436976,0.0,0.8368794326241135,1.0,0.8067226890756303,0.9111969111969112,0.9033613445378151,0.8981774262781437,0.8067226890756303,0.5949367088607594,18,False,0.04542222792490993,False
0.36,237,46,118.0,23.0,96.0,0.0,0.19327731092436976,0.0,0.8368794326241135,1.0,0.8067226890756303,0.9111969111969112,0.9033613445378151,0.8981774262781437,0.8067226890756303,0.5949367088607594,18,False,0.04542222792490993,False
0.361,237,46,118.0,23.0,96.0,0.0,0.19327731092436976,0.0,0.8368794326241135,1.0,0.8067226890756303,0.9111969111969112,0.9033613445378151,0.8981774262781437,0.8067226890756303,0.5949367088607594,18,False,0.04542222792490993,False
0.362,237,46,118.0,23.0,96.0,0.0,0.19327731092436976,0.0,0.8368794326241135,1.0,0.8067226890756303,0.9111969111969112,0.9033613445378151,0.8981774262781437,0.8067226890756303,0.5949367088607594,18,False,0.04542222792490993,False
0.363,237,46,118.0,23.0,96.0,0.0,0.19327731092436976,0.0,0.8368794326241135,1.0,0.8067226890756303,0.9111969111969112,0.9033613445378151,0.8981774262781437,0.8067226890756303,0.5949367088607594,18,False,0.04542222792490993,False
0.364,237,46,118.0,23.0,96.0,0.0,0.19327731092436976,0.0,0.8368794326241135,1.0,0.8067226890756303,0.9111969111969112,0.9033613445378151,0.8981774262781437,0.8067226890756303,0.5949367088607594,18,False,0.04542222792490993,False
0.365,237,46,118.0,23.0,96.0,0.0,0.19327731092436976,0.0,0.8368794326241135,1.0,0.8067226890756303,0.9111969111969112,0.9033613445378151,0.8981774262781437,0.8067226890756303,0.5949367088607594,18,False,0.04542222792490993,False
0.366,237,46,118.0,23.0,96.0,0.0,0.19327731092436976,0.0,0.8368794326241135,1.0,0.8067226890756303,0.9111969111969112,0.9033613445378151,0.8981774262781437,0.8067226890756303,0.5949367088607594,18,False,0.04542222792490993,False
0.367,237,46,118.0,23.0,96.0,0.0,0.19327731092436976,0.0,0.8368794326241135,1.0,0.8067226890756303,0.9111969111969112,0.9033613445378151,0.8981774262781437,0.8067226890756303,0.5949367088607594,18,False,0.04542222792490993,False
0.368,237,46,118.0,23.0,96.0,0.0,0.19327731092436976,0.0,0.8368794326241135,1.0,0.8067226890756303,0.9111969111969112,0.9033613445378151,0.8981774262781437,0.8067226890756303,0.5949367088607594,18,False,0.04542222792490993,False
0.369,237,46,118.0,23.0,96.0,0.0,0.19327731092436976,0.0,0.8368794326241135,1.0,0.8067226890756303,0.9111969111969112,0.9033613445378151,0.8981774262781437,0.8067226890756303,0.5949367088607594,18,False,0.04542222792490993,False
0.37,237,46,118.0,23.0,96.0,0.0,0.19327731092436976,0.0,0.8368794326241135,1.0,0.8067226890756303,0.9111969111969112,0.9033613445378151,0.8981774262781437,0.8067226890756303,0.5949367088607594,18,False,0.04542222792490993,False
0.371,237,46,118.0,23.0,96.0,0.0,0.19327731092436976,0.0,0.8368794326241135,1.0,0.8067226890756303,0.9111969111969112,0.9033613445378151,0.8981774262781437,0.8067226890756303,0.5949367088607594,18,False,0.04542222792490993,False
0.372,237,46,118.0,23.0,96.0,0.0,0.19327731092436976,0.0,0.8368794326241135,1.0,0.8067226890756303,0.9111969111969112,0.9033613445378151,0.8981774262781437,0.8067226890756303,0.5949367088607594,18,False,0.04542222792490993,False
0.373,237,46,118.0,23.0,96.0,0.0,0.19327731092436976,0.0,0.8368794326241135,1.0,0.8067226890756303,0.9111969111969112,0.9033613445378151,0.8981774262781437,0.8067226890756303,0.5949367088607594,18,False,0.04542222792490993,False
0.374,237,46,118.0,23.0,96.0,0.0,0.19327731092436976,0.0,0.8368794326241135,1.0,0.8067226890756303,0.9111969111969112,0.9033613445378151,0.8981774262781437,0.8067226890756303,0.5949367088607594,18,False,0.04542222792490993,False
0.375,237,46,118.0,23.0,96.0,0.0,0.19327731092436976,0.0,0.8368794326241135,1.0,0.8067226890756303,0.9111969111969112,0.9033613445378151,0.8981774262781437,0.8067226890756303,0.5949367088607594,18,False,0.04542222792490993,False
0.376,237,46,118.0,23.0,96.0,0.0,0.19327731092436976,0.0,0.8368794326241135,1.0,0.8067226890756303,0.9111969111969112,0.9033613445378151,0.8981774262781437,0.8067226890756303,0.5949367088607594,18,False,0.04542222792490993,False
0.377,237,46,118.0,23.0,96.0,0.0,0.19327731092436976,0.0,0.8368794326241135,1.0,0.8067226890756303,0.9111969111969112,0.9033613445378151,0.8981774262781437,0.8067226890756303,0.5949367088607594,18,False,0.04542222792490993,False
0.378,237,46,118.0,23.0,96.0,0.0,0.19327731092436976,0.0,0.8368794326241135,1.0,0.8067226890756303,0.9111969111969112,0.9033613445378151,0.8981774262781437,0.8067226890756303,0.5949367088607594,18,False,0.04542222792490993,False
0.379,237,46,118.0,23.0,96.0,0.0,0.19327731092436976,0.0,0.8368794326241135,1.0,0.8067226890756303,0.9111969111969112,0.9033613445378151,0.8981774262781437,0.8067226890756303,0.5949367088607594,18,False,0.04542222792490993,False
0.38,237,46,118.0,23.0,96.0,0.0,0.19327731092436976,0.0,0.8368794326241135,1.0,0.8067226890756303,0.9111969111969112,0.9033613445378151,0.8981774262781437,0.8067226890756303,0.5949367088607594,18,False,0.04542222792490993,False
0.38088,237,46,118.0,17.0,102.0,0.0,0.14285714285714285,0.0,0.8740740740740741,1.0,0.8571428571428571,0.9328063241106719,0.9285714285714286,0.9258200997725514,0.8571428571428572,0.569620253164557,12,False,0.033512027440041774,False
0.381,237,46,118.0,17.0,102.0,0.0,0.14285714285714285,0.0,0.8740740740740741,1.0,0.8571428571428571,0.9328063241106719,0.9285714285714286,0.9258200997725514,0.8571428571428572,0.569620253164557,12,False,0.033512027440041774,False
0.38176,237,46,118.0,17.0,102.0,0.0,0.14285714285714285,0.0,0.8740740740740741,1.0,0.8571428571428571,0.9328063241106719,0.9285714285714286,0.9258200997725514,0.8571428571428572,0.569620253164557,12,False,0.033512027440041774,False
0.382,237,46,117.0,17.0,102.0,1.0,0.14285714285714285,0.00847457627118644,0.8731343283582089,0.9915254237288136,0.8571428571428571,0.9285714285714285,0.9243341404358354,0.92188878647302,0.8486682808716708,0.5654008438818565,12,False,0.03286065895507282,False
0.383,237,46,117.0,17.0,102.0,1.0,0.14285714285714285,0.00847457627118644,0.8731343283582089,0.9915254237288136,0.8571428571428571,0.9285714285714285,0.9243341404358354,0.92188878647302,0.8486682808716708,0.5654008438818565,12,False,0.03286065895507282,False
0.384,237,46,117.0,17.0,102.0,1.0,0.14285714285714285,0.00847457627118644,0.8731343283582089,0.9915254237288136,0.8571428571428571,0.9285714285714285,0.9243341404358354,0.92188878647302,0.8486682808716708,0.5654008438818565,12,False,0.03286065895507282,False
0.385,237,46,117.0,17.0,102.0,1.0,0.14285714285714285,0.00847457627118644,0.8731343283582089,0.9915254237288136,0.8571428571428571,0.9285714285714285,0.9243341404358354,0.92188878647302,0.8486682808716708,0.5654008438818565,12,False,0.03286065895507282,False
0.386,237,46,117.0,17.0,102.0,1.0,0.14285714285714285,0.00847457627118644,0.8731343283582089,0.9915254237288136,0.8571428571428571,0.9285714285714285,0.9243341404358354,0.92188878647302,0.8486682808716708,0.5654008438818565,12,False,0.03286065895507282,False
0.387,237,46,117.0,17.0,102.0,1.0,0.14285714285714285,0.00847457627118644,0.8731343283582089,0.9915254237288136,0.8571428571428571,0.9285714285714285,0.9243341404358354,0.92188878647302,0.8486682808716708,0.5654008438818565,12,False,0.03286065895507282,False
0.388,237,46,117.0,17.0,102.0,1.0,0.14285714285714285,0.00847457627118644,0.8731343283582089,0.9915254237288136,0.8571428571428571,0.9285714285714285,0.9243341404358354,0.92188878647302,0.8486682808716708,0.5654008438818565,12,False,0.03286065895507282,False
0.389,237,46,117.0,17.0,102.0,1.0,0.14285714285714285,0.00847457627118644,0.8731343283582089,0.9915254237288136,0.8571428571428571,0.9285714285714285,0.9243341404358354,0.92188878647302,0.8486682808716708,0.5654008438818565,12,False,0.03286065895507282,False
0.39,237,46,117.0,17.0,102.0,1.0,0.14285714285714285,0.00847457627118644,0.8731343283582089,0.9915254237288136,0.8571428571428571,0.9285714285714285,0.9243341404358354,0.92188878647302,0.8486682808716708,0.5654008438818565,12,False,0.03286065895507282,False
0.391,237,46,117.0,17.0,102.0,1.0,0.14285714285714285,0.00847457627118644,0.8731343283582089,0.9915254237288136,0.8571428571428571,0.9285714285714285,0.9243341404358354,0.92188878647302,0.8486682808716708,0.5654008438818565,12,False,0.03286065895507282,False
0.392,237,46,117.0,17.0,102.0,1.0,0.14285714285714285,0.00847457627118644,0.8731343283582089,0.9915254237288136,0.8571428571428571,0.9285714285714285,0.9243341404358354,0.92188878647302,0.8486682808716708,0.5654008438818565,12,False,0.03286065895507282,False
0.393,237,46,117.0,17.0,102.0,1.0,0.14285714285714285,0.00847457627118644,0.8731343283582089,0.9915254237288136,0.8571428571428571,0.9285714285714285,0.9243341404358354,0.92188878647302,0.8486682808716708,0.5654008438818565,12,False,0.03286065895507282,False
0.394,237,46,117.0,17.0,102.0,1.0,0.14285714285714285,0.00847457627118644,0.8731343283582089,0.9915254237288136,0.8571428571428571,0.9285714285714285,0.9243341404358354,0.92188878647302,0.8486682808716708,0.5654008438818565,12,False,0.03286065895507282,False
0.395,237,46,117.0,17.0,102.0,1.0,0.14285714285714285,0.00847457627118644,0.8731343283582089,0.9915254237288136,0.8571428571428571,0.9285714285714285,0.9243341404358354,0.92188878647302,0.8486682808716708,0.5654008438818565,12,False,0.03286065895507282,False
0.396,237,46,117.0,17.0,102.0,1.0,0.14285714285714285,0.00847457627118644,0.8731343283582089,0.9915254237288136,0.8571428571428571,0.9285714285714285,0.9243341404358354,0.92188878647302,0.8486682808716708,0.5654008438818565,12,False,0.03286065895507282,False
0.397,237,46,117.0,17.0,102.0,1.0,0.14285714285714285,0.00847457627118644,0.8731343283582089,0.9915254237288136,0.8571428571428571,0.9285714285714285,0.9243341404358354,0.92188878647302,0.8486682808716708,0.5654008438818565,12,False,0.03286065895507282,False
0.398,237,46,117.0,17.0,102.0,1.0,0.14285714285714285,0.00847457627118644,0.8731343283582089,0.9915254237288136,0.8571428571428571,0.9285714285714285,0.9243341404358354,0.92188878647302,0.8486682808716708,0.5654008438818565,12,False,0.03286065895507282,False
0.399,237,46,117.0,17.0,102.0,1.0,0.14285714285714285,0.00847457627118644,0.8731343283582089,0.9915254237288136,0.8571428571428571,0.9285714285714285,0.9243341404358354,0.92188878647302,0.8486682808716708,0.5654008438818565,12,False,0.03286065895507282,False
0.4,237,46,117.0,17.0,102.0,1.0,0.14285714285714285,0.00847457627118644,0.8731343283582089,0.9915254237288136,0.8571428571428571,0.9285714285714285,0.9243341404358354,0.92188878647302,0.8486682808716708,0.5654008438818565,12,False,0.03286065895507282,False
0.401,237,46,117.0,17.0,102.0,1.0,0.14285714285714285,0.00847457627118644,0.8731343283582089,0.9915254237288136,0.8571428571428571,0.9285714285714285,0.9243341404358354,0.92188878647302,0.8486682808716708,0.5654008438818565,12,False,0.03286065895507282,False
0.402,237,46,117.0,17.0,102.0,1.0,0.14285714285714285,0.00847457627118644,0.8731343283582089,0.9915254237288136,0.8571428571428571,0.9285714285714285,0.9243341404358354,0.92188878647302,0.8486682808716708,0.5654008438818565,12,False,0.03286065895507282,False
0.403,237,46,117.0,17.0,102.0,1.0,0.14285714285714285,0.00847457627118644,0.8731343283582089,0.9915254237288136,0.8571428571428571,0.9285714285714285,0.9243341404358354,0.92188878647302,0.8486682808716708,0.5654008438818565,12,False,0.03286065895507282,False
0.404,237,46,117.0,17.0,102.0,1.0,0.14285714285714285,0.00847457627118644,0.8731343283582089,0.9915254237288136,0.8571428571428571,0.9285714285714285,0.9243341404358354,0.92188878647302,0.8486682808716708,0.5654008438818565,12,False,0.03286065895507282,False
0.405,237,46,117.0,17.0,102.0,1.0,0.14285714285714285,0.00847457627118644,0.8731343283582089,0.9915254237288136,0.8571428571428571,0.9285714285714285,0.9243341404358354,0.92188878647302,0.8486682808716708,0.5654008438818565,12,False,0.03286065895507282,False
0.4051655,237,46,117.0,17.0,102.0,1.0,0.14285714285714285,0.00847457627118644,0.8731343283582089,0.9915254237288136,0.8571428571428571,0.9285714285714285,0.9243341404358354,0.92188878647302,0.8486682808716708,0.5654008438818565,12,False,0.03286065895507282,False
0.406,237,46,117.0,17.0,102.0,1.0,0.14285714285714285,0.00847457627118644,0.8731343283582089,0.9915254237288136,0.8571428571428571,0.9285714285714285,0.9243341404358354,0.92188878647302,0.8486682808716708,0.5654008438818565,12,False,0.03286065895507282,False
0.407,237,46,117.0,17.0,102.0,1.0,0.14285714285714285,0.00847457627118644,0.8731343283582089,0.9915254237288136,0.8571428571428571,0.9285714285714285,0.9243341404358354,0.92188878647302,0.8486682808716708,0.5654008438818565,12,False,0.03286065895507282,False
0.408,237,46,117.0,17.0,102.0,1.0,0.14285714285714285,0.00847457627118644,0.8731343283582089,0.9915254237288136,0.8571428571428571,0.9285714285714285,0.9243341404358354,0.92188878647302,0.8486682808716708,0.5654008438818565,12,False,0.03286065895507282,False
0.409,237,46,117.0,17.0,102.0,1.0,0.14285714285714285,0.00847457627118644,0.8731343283582089,0.9915254237288136,0.8571428571428571,0.9285714285714285,0.9243341404358354,0.92188878647302,0.8486682808716708,0.5654008438818565,12,False,0.03286065895507282,False
0.41,237,46,117.0,17.0,102.0,1.0,0.14285714285714285,0.00847457627118644,0.8731343283582089,0.9915254237288136,0.8571428571428571,0.9285714285714285,0.9243341404358354,0.92188878647302,0.8486682808716708,0.5654008438818565,12,False,0.03286065895507282,False
0.411,237,46,117.0,17.0,102.0,1.0,0.14285714285714285,0.00847457627118644,0.8731343283582089,0.9915254237288136,0.8571428571428571,0.9285714285714285,0.9243341404358354,0.92188878647302,0.8486682808716708,0.5654008438818565,12,False,0.03286065895507282,False
0.412,237,46,117.0,17.0,102.0,1.0,0.14285714285714285,0.00847457627118644,0.8731343283582089,0.9915254237288136,0.8571428571428571,0.9285714285714285,0.9243341404358354,0.92188878647302,0.8486682808716708,0.5654008438818565,12,False,0.03286065895507282,False
0.413,237,46,117.0,17.0,102.0,1.0,0.14285714285714285,0.00847457627118644,0.8731343283582089,0.9915254237288136,0.8571428571428571,0.9285714285714285,0.9243341404358354,0.92188878647302,0.8486682808716708,0.5654008438818565,12,False,0.03286065895507282,False
0.414,237,46,117.0,17.0,102.0,1.0,0.14285714285714285,0.00847457627118644,0.8731343283582089,0.9915254237288136,0.8571428571428571,0.9285714285714285,0.9243341404358354,0.92188878647302,0.8486682808716708,0.5654008438818565,12,False,0.03286065895507282,False
0.415,237,46,117.0,17.0,102.0,1.0,0.14285714285714285,0.00847457627118644,0.8731343283582089,0.9915254237288136,0.8571428571428571,0.9285714285714285,0.9243341404358354,0.92188878647302,0.8486682808716708,0.5654008438818565,12,False,0.03286065895507282,False
0.416,237,46,117.0,17.0,102.0,1.0,0.14285714285714285,0.00847457627118644,0.8731343283582089,0.9915254237288136,0.8571428571428571,0.9285714285714285,0.9243341404358354,0.92188878647302,0.8486682808716708,0.5654008438818565,12,False,0.03286065895507282,False
0.417,237,46,117.0,17.0,102.0,1.0,0.14285714285714285,0.00847457627118644,0.8731343283582089,0.9915254237288136,0.8571428571428571,0.9285714285714285,0.9243341404358354,0.92188878647302,0.8486682808716708,0.5654008438818565,12,False,0.03286065895507282,False
0.418,237,46,117.0,17.0,102.0,1.0,0.14285714285714285,0.00847457627118644,0.8731343283582089,0.9915254237288136,0.8571428571428571,0.9285714285714285,0.9243341404358354,0.92188878647302,0.8486682808716708,0.5654008438818565,12,False,0.03286065895507282,False
0.419,237,46,117.0,17.0,102.0,1.0,0.14285714285714285,0.00847457627118644,0.8731343283582089,0.9915254237288136,0.8571428571428571,0.9285714285714285,0.9243341404358354,0.92188878647302,0.8486682808716708,0.5654008438818565,12,False,0.03286065895507282,False
0.42,237,46,117.0,17.0,102.0,1.0,0.14285714285714285,0.00847457627118644,0.8731343283582089,0.9915254237288136,0.8571428571428571,0.9285714285714285,0.9243341404358354,0.92188878647302,0.8486682808716708,0.5654008438818565,12,False,0.03286065895507282,False
0.421,237,46,117.0,17.0,102.0,1.0,0.14285714285714285,0.00847457627118644,0.8731343283582089,0.9915254237288136,0.8571428571428571,0.9285714285714285,0.9243341404358354,0.92188878647302,0.8486682808716708,0.5654008438818565,12,False,0.03286065895507282,False
0.422,237,46,117.0,17.0,102.0,1.0,0.14285714285714285,0.00847457627118644,0.8731343283582089,0.9915254237288136,0.8571428571428571,0.9285714285714285,0.9243341404358354,0.92188878647302,0.8486682808716708,0.5654008438818565,12,False,0.03286065895507282,False
